향수ID,향수명,브랜드명,성별,이미지URL,향_설명
12310,Wild Bluebell,Jo Malone London,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.12310.webp,"깨끗한 파우더와 부드러운 천의 촉감을 향으로 옮긴 듯한 향수입니다. Dew Drop와 Green Leaves의 인상이 중심에 있고, 주변으로 살결 같은 머스크, 초록빛 생기가 은근하게 번집니다.

Dew Drop와 Green Leaves가 먼저 향의 표정을 열고, Persimmon, 머스크 쪽으로 질감이 이어집니다. 마지막에는 파우더리 노트가 잔향을 부드럽게 붙잡습니다.

보송한 잔향이 옷감과 잘 맞아 셔츠, 캐시미어, 가벼운 코트에 자연스럽습니다. 깨끗한 향을 원하지만 비누 향만으로는 아쉬울 때 잘 어울립니다.

레이어링을 할 때는 베르가못이나 알데하이드 계열이 파우더의 답답함을 덜어줍니다. 화이트 머스크를 더하면 깨끗한 옷감 같은 잔향이 길어집니다."
3782,Nectarine Blossom & Honey,Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.3782.webp,"단맛을 크게 부풀리기보다, 데운 설탕과 크림 같은 온도를 피부 위에 부드럽게 펼치는 향수입니다. 그린 노트, 블랙커런트, 페티그레인에서 출발해 맑은 과즙감, 둥근 단맛, 초록빛 생기 사이를 자연스럽게 오갑니다.

그린 노트에서는 잎을 자른 듯한 신선한 초록빛이 느껴집니다. 블랙커런트에서는 진한 산미와 어두운 과즙감이 더해집니다. Black locust는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 플럼이 스치면서 잔향에 섬세한 굴곡이 생깁니다.

달콤하지만 지나치게 어린 인상으로 흐르지 않아 니트, 코트, 부드러운 셔츠와 잘 어울립니다. 가까운 거리에서 따뜻한 인상이 살아나는 타입입니다.

레이어링을 할 때는 베르가못 코롱을 먼저 더하면 단맛이 한층 밝아집니다. 시더우드나 베티버를 아주 적게 곁들이면 포근함 안에 건조한 깊이가 생깁니다."
5585,Lime Basil & Mandarin,Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.5585.webp,"허브와 시트러스가 공기를 밝히고, 초록빛 재료가 향의 윤곽을 또렷하게 잡아주는 향수입니다. 라임, 만다린, 베르가못에서 출발해 밝은 시트러스, 허브의 숨결, 산뜻한 스파이스 사이를 자연스럽게 오갑니다.

라임의 차갑고 날렵한 초록빛 산미, 만다린의 부드러운 과즙감과 둥근 빛, 타임의 건조한 허브 향과 단정한 씁쓸함이 부드럽게 어우러져 향의 표정을 만듭니다. 베티버는 그 표정을 한층 섬세하게 다듬습니다.

더운 날에는 시원하게, 선선한 날에는 단정한 허브감으로 느껴집니다. 깨끗한 인상을 빠르게 만들고 싶을 때 잘 맞습니다.

레이어링을 할 때는 라벤더나 세이지 계열을 더하면 허브의 결이 안정됩니다. 앰버를 아주 적게 더하면 저녁에도 어색하지 않은 온기가 생깁니다."
15286,Velvet Rose & Oud,Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.15286.webp,"꽃의 색을 선명하게 보여주면서도 과한 장식감 없이 부드러운 곡선을 남기는 향수입니다. 다마스크 로즈, 우드, Praline에서 출발해 장미의 결, 우드의 어두운 수지감, 둥근 단맛 사이를 자연스럽게 오갑니다.

다마스크 로즈와 우드가 먼저 향의 표정을 열고, Praline, Clove 쪽으로 질감이 이어집니다. 재료가 따로 튀기보다 하나의 분위기로 부드럽게 이어집니다.

셔츠, 실크 블라우스, 단정한 니트처럼 질감이 있는 옷차림과 잘 어울립니다. 향이 직선적으로 튀기보다 둥근 곡선을 남깁니다.

레이어링을 할 때는 화이트 머스크가 꽃의 윤곽을 깨끗하게 정리합니다. 베르가못이나 그린 티를 더하면 꽃잎 사이에 밝은 공기가 생깁니다."
5581,Pomegranate Noir,Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.5581.webp,"마른 나무결과 깨끗한 공기, 낮은 그림자가 균형 있게 놓이는 향수입니다. Pomegranate, Rhuburb, 플럼에서 출발해 마른 나무결, 따뜻한 향신료, 맑은 과즙감 사이를 자연스럽게 오갑니다.

Pomegranate의 섬세한 질감과 은한 표정, Rhuburb의 섬세한 질감과 은한 표정, 올리바넘의 성당의 공기 같은 맑은 연기감이 부드럽게 어우러져 향의 표정을 만듭니다. 앰버는 그 표정을 한층 섬세하게 다듬습니다.

계절을 크게 타지 않는 편이며, 선선한 날에는 목재의 깊이가 더 또렷합니다. 피부 위에서 담백하게 오래 남는 타입입니다.

레이어링을 할 때는 라벤더나 세이지가 잘 맞습니다. 우디한 중심에 허브의 숨결이 더해져 일상적으로 쓰기 쉬운 균형이 생깁니다."
31825,Mimosa & Cardamom,Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.31825.webp,"화려한 꽃다발보다 피부 위에서 천천히 피어나는 꽃의 질감에 집중한 향수입니다. 차가운 가을 공기와 따뜻한 컵 사이의 대비를 바탕에 두고, 피부 위에서는 카다멈과 미모사의 인상이 자연스럽게 번집니다.

카다멈의 초록빛 열감과 세련된 스파이스, 미모사의 노란 솜털 같은 파우더리한 꽃빛, 통카빈의 고소한 단맛과 부드러운 그림자가 부드럽게 어우러져 향의 표정을 만듭니다.

밝은 낮에는 산뜻하게, 저녁에는 부드러운 살결감으로 남습니다. 꽃을 좋아하지만 과한 달콤함은 부담스러울 때 잘 맞습니다.

레이어링을 할 때는 화이트 머스크가 꽃의 윤곽을 깨끗하게 정리합니다. 베르가못이나 그린 티를 더하면 꽃잎 사이에 밝은 공기가 생깁니다."
64551,Scarlet Poppy Intense,Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.64551.webp,"보송한 질감 안에 꽃과 머스크의 숨결이 들어 있어 조용하지만 존재감이 또렷한 향수입니다. 앰브레트와 오리스의 인상이 중심에 있고, 주변으로 바닐라의 온기, 꽃잎의 볼륨가 은근하게 번집니다.

앰브레트에서는 식물성 머스크의 따뜻한 살결감이 느껴집니다. 오리스에서는 차분한 파우더와 뿌리의 건조함이 더해집니다. Poppy는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 헬리오트로프가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

보송한 잔향이 옷감과 잘 맞아 셔츠, 캐시미어, 가벼운 코트에 자연스럽습니다. 깨끗한 향을 원하지만 비누 향만으로는 아쉬울 때 잘 어울립니다.

레이어링을 할 때는 그린 티처럼 가벼운 차 향이 좋습니다. 아이리스의 차분함이 더 투명하게 열리고 전체 인상이 한층 단정해집니다."
2279,Orange Blossom,Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.2279.webp,"화려한 꽃다발보다 피부 위에서 천천히 피어나는 꽃의 질감에 집중한 향수입니다. 젖은 공기와 깨끗한 피부 사이의 투명한 여백을 바탕에 두고, 피부 위에서는 Tangerine Blossom와 오렌지 블로섬의 인상이 자연스럽게 번집니다.

Tangerine Blossom에서는 섬세한 질감과 은한 표정이 느껴집니다. 오렌지 블로섬에서는 햇빛을 머금은 흰 꽃의 깨끗한 단맛이 더해집니다. Water Lily는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 베티버가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

밝은 낮에는 산뜻하게, 저녁에는 부드러운 살결감으로 남습니다. 꽃을 좋아하지만 과한 달콤함은 부담스러울 때 잘 맞습니다.

레이어링을 할 때는 화이트 머스크가 꽃의 윤곽을 깨끗하게 정리합니다. 베르가못이나 그린 티를 더하면 꽃잎 사이에 밝은 공기가 생깁니다."
12928,Oud & Bergamot,Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.12928.webp,"막 씻은 셔츠처럼 깨끗하게 열리지만, 단순한 산뜻함에 머물지 않는 향수입니다. 우드, 베르가못, 버지니아 시더에서 출발해 밝은 시트러스, 우드의 어두운 수지감, 마른 나무결 사이를 자연스럽게 오갑니다.

우드에서는 짙은 목재와 수지의 어두운 울림이 느껴집니다. 베르가못에서는 밝은 산미와 투명한 빛이 더해집니다. 버지니아 시더는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 오렌지가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

더운 날에는 시원하게, 선선한 날에는 단정한 허브감으로 느껴집니다. 깨끗한 인상을 빠르게 만들고 싶을 때 잘 맞습니다.

레이어링을 할 때는 화이트 머스크를 얇게 더하면 청결감이 더 오래 이어집니다. 시더우드나 베티버를 곁들이면 산뜻함 뒤에 단정한 깊이가 생깁니다."
3783,Dark Amber & Ginger Lily,Jo Malone London,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.3783.webp,"포근한 열감과 은한 수지감이 만나 저녁의 공기를 닮은 깊이를 만드는 향수입니다. 차가운 가을 공기와 따뜻한 컵 사이의 대비를 바탕에 두고, 피부 위에서는 진저와 Black Cardamom의 인상이 자연스럽게 번집니다.

진저와 Black Cardamom가 먼저 향의 표정을 열고, 로즈, 패출리 쪽으로 질감이 이어집니다. 마지막에는 레더가 잔향을 부드럽게 붙잡습니다.

저녁 약속이나 조용한 실내에서 매력적입니다. 향신료가 재료의 윤곽을 살리고 수지감이 피부에 부드럽게 붙습니다.

레이어링을 할 때는 샌달우드와 만나면 온기가 더 부드러워집니다. 스파이스를 더하고 싶다면 카다멈처럼 초록빛이 있는 재료가 자연스럽습니다."
5484,Red Roses,Jo Malone London,W,https://fimgs.net/mdimg/perfume-thumbs/375x500.5484.webp,"꽃을 장식처럼 얹기보다, 꽃잎의 결감과 온도를 가까이 가져오는 향수입니다. 장미의 결, 꽃잎의 볼륨, 밝은 시트러스의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

레몬에서는 상큼한 산미와 깨끗한 윤곽이 느껴집니다. 민트에서는 차가운 숨결과 깨끗한 생기가 더해집니다. 불가리안 로즈는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 바이올렛 리프가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

밝은 낮에는 산뜻하게, 저녁에는 부드러운 살결감으로 남습니다. 꽃을 좋아하지만 과한 달콤함은 부담스러울 때 잘 맞습니다.

레이어링을 할 때는 바이올렛이나 아이리스가 잘 맞습니다. 꽃의 화사함이 보송하게 정리되고, 머스크를 더하면 잔향이 피부에 더 부드럽게 붙습니다."
56152,Poppy & Barley,Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.56152.webp,"깨끗한 파우더와 부드러운 천의 촉감을 향으로 옮긴 듯한 향수입니다. 무화과, 바이올렛, 블랙커런트에서 출발해 보송한 파우더, 맑은 과즙감, 꽃잎의 볼륨 사이를 자연스럽게 오갑니다.

무화과의 녹색 과육과 밀키한 잎사귀, 바이올렛의 보랏빛 파우더와 잎의 서늘함, Wheat의 섬세한 질감과 은한 표정이 부드럽게 어우러져 향의 표정을 만듭니다. 화이트 머스크는 그 표정을 한층 섬세하게 다듬습니다.

목소리를 낮춘 우아함이 있어 계절을 크게 타지 않습니다. 피부 위에서는 부드러운 파우더와 머스크가 오래 남습니다.

레이어링을 할 때는 베르가못이나 알데하이드 계열이 파우더의 답답함을 덜어줍니다. 화이트 머스크를 더하면 깨끗한 옷감 같은 잔향이 길어집니다."
87708,Ginger Biscuit Cologne (2023),Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.87708.webp,"바람이 잘 통하는 공간처럼 가볍게 시작해 피부 위에서는 차분한 청결감으로 남는 향수입니다. 진저와 시나몬의 인상이 중심에 있고, 주변으로 바닐라의 온기, 캐러멜의 윤기가 은근하게 번집니다.

진저와 시나몬이 먼저 향의 표정을 열고, 캐러멜, 바닐라 쪽으로 질감이 이어집니다. 마지막에는 통카빈이 잔향을 부드럽게 붙잡습니다.

더운 날에는 시원하게, 선선한 날에는 단정한 허브감으로 느껴집니다. 깨끗한 인상을 빠르게 만들고 싶을 때 잘 맞습니다.

레이어링을 할 때는 라벤더나 세이지 계열을 더하면 허브의 결이 안정됩니다. 앰버를 아주 적게 더하면 저녁에도 어색하지 않은 온기가 생깁니다."
46187,English Oak & Hazelnut,Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.46187.webp,"나무를 숲처럼 크게 그리기보다 피부 가까이의 결감과 잔향으로 보여주는 향수입니다. 마른 나무결, 견과류의 고소함, 허브의 숨결의 대비가 선명하지만, 전체 분위기는 피부 위에서 부드럽게 정리됩니다.

Hazelnut에서는 섬세한 질감과 은한 표정이 느껴집니다. 시더에서는 마른 연필심 같은 단정한 나무결이 더해집니다. Oak는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다.

나무결 중심의 향을 좋아하지만 너무 건조한 느낌은 피하고 싶을 때 잘 맞습니다. 허브와 머스크가 균형을 부드럽게 잡아줍니다.

레이어링을 할 때는 베르가못이나 자몽을 더하면 나무결이 더 맑게 열립니다. 앰버나 벤조인을 소량 곁들이면 잔향이 따뜻하게 둥글어집니다."
61928,Cypress & Grapevine Cologne Intense,Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.61928.webp,"나무를 숲처럼 크게 그리기보다 피부 가까이의 결감과 잔향으로 보여주는 향수입니다. 사이프러스, 우디 노트, Vine에서 출발해 마른 나무결, 허브의 숨결, 초록빛 생기 사이를 자연스럽게 오갑니다.

사이프러스에서는 서늘한 침엽수의 녹색 그림자가 느껴집니다. 우디 노트에서는 차분한 나무결과 낮은 깊이가 더해집니다. Vine는 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다.

나무결 중심의 향을 좋아하지만 너무 건조한 느낌은 피하고 싶을 때 잘 맞습니다. 허브와 머스크가 균형을 부드럽게 잡아줍니다.

레이어링을 할 때는 라벤더나 세이지가 잘 맞습니다. 우디한 중심에 허브의 숨결이 더해져 일상적으로 쓰기 쉬운 균형이 생깁니다."
2280,Blue Agava & Cacao,Jo Malone London,U,https://fimgs.net/mdimg/perfume-thumbs/375x500.2280.webp,"낮은 조명 아래 데워진 수지와 향신료가 천천히 번지는 향수입니다. 원문이 떠올리게 하는 분위기는 차가운 가을 공기와 따뜻한 컵 사이의 대비에 가깝습니다. 실제 착향에서는 따뜻한 향신료, 카카오의 쌉싸래함 방향으로 차분하게 풀립니다.

카다멈에서는 초록빛 열감과 세련된 스파이스가 느껴집니다. Lime (Linden) Blossom에서는 섬세한 질감과 은한 표정이 더해집니다. 제라늄은 향의 안쪽을 채우며 전체 인상을 입체적으로 만듭니다. 여기에 베티버가 스치면서 잔향에 섬세한 굴곡이 생깁니다.

포근하지만 단정한 분위기를 만들기 좋아 계절감 있는 옷차림과 잘 어울립니다. 잔향은 낮게 깔리며 오래 이어집니다.

레이어링을 할 때는 화이트 머스크가 잔향을 깨끗하게 다듬습니다. 패출리나 베티버를 더하면 달콤함이 줄고 깊이가 또렷해집니다."
